 Date = 2014.000     Altitude =   565.000 km      geodetic  

      Lat     Long       D       I       H       X       Y       Z       F
  -45.000  230.000   25.09  -58.74   17992   16295    7628  -29640   34673
  -45.000  235.000   24.92  -57.68   18027   16349    7594  -28489   33714
  -45.000  240.000   24.69  -56.55   18032   16384    7532  -27298   32716
  -45.000  245.000   24.35  -55.36   18007   16405    7426  -26062   31678
  -45.000  250.000   23.85  -54.09   17947   16414    7256  -24784   30599
  -45.000  255.000   23.10  -52.76   17845   16414    7000  -23475   29488
  -45.000  260.000   22.03  -51.39   17693   16402    6635  -22159   28356
  -45.000  265.000   20.57  -50.04   17485   16370    6143  -20866   27223
  -45.000  270.000   18.68  -48.76   17214   16307    5513  -19638   26114
  -45.000  275.000   16.34  -47.65   16880   16198    4748  -18519   25058
  -45.000  280.000   13.57  -46.80   16486   16026    3867  -17554   24082
  -45.000  285.000   10.42  -46.29   16042   15777    2902  -16780   23214
  -45.000  290.000    7.00  -46.19   15559   15443    1896  -16221   22477
  -45.000  295.000    3.43  -46.54   15050   15023     902  -15884   21881
  -45.000  300.000   -0.13  -47.33   14523   14523     -33  -15758   21430
  -45.000  305.000   -3.55  -48.51   13988   13961    -866  -15816   21114
  -45.000  310.000   -6.70  -49.98   13449   13357   -1568  -16018   20915
  -45.000  315.000   -9.49  -51.65   12911   12734   -2128  -16317   20807
  -45.000  320.000  -11.88  -53.40   12381   12116   -2548  -16669   20764
  -45.000  325.000  -13.87  -55.14   11867   11522   -2844  -17037   20762
  -45.000  330.000  -15.50  -56.80   11381   10968   -3041  -17390   20784
  -45.000  335.000  -16.82  -58.31   10934   10466   -3165  -17713   20816
  -45.000  340.000  -17.93  -59.65   10539   10027   -3244  -17996   20855
  -45.000  345.000  -18.89  -60.77   10208    9659   -3304  -18240   20903
  -45.000  350.000  -19.80  -61.65    9957    9368   -3373  -18451   20966
  -45.000  355.000  -20.78  -62.28    9796    9159   -3475  -18642   21059
  -40.000    0.000  -21.86  -63.32    9319    8649   -3470  -18548   20758
  -40.000    5.000  -22.58  -63.58    9321    8606   -3579  -18758   20946
  -40.000   10.000  -23.64  -63.55    9452    8659   -3790  -18996   21217
  -40.000   15.000  -25.10  -63.30    9712    8795   -4119  -19306   21611
  -40.000   20.000  -26.92  -62.92   10091    8997   -4568  -19735   22165
  -40.000   25.000  -29.01  -62.53   10569    9244   -5125  -20328   22911
  -40.000   30.000  -31.21  -62.23   11120    9511   -5763  -21120   23869
  -40.000   35.000  -33.39  -62.13   11707    9775   -6443  -22137   25042
  -40.000   40.000  -35.40  -62.28   12290   10018   -7119  -23385   26418
  -40.000   45.000  -37.11  -62.71   12825   10227   -7739  -24855   27969
  -40.000   50.000  -38.44  -63.40   13277   10400   -8254  -26518   29656
  -40.000   55.000  -39.29  -64.33   13619   10541   -8624  -28331   31434
  -40.000   60.000  -39.60  -65.41   13837   10662   -8820  -30241   33256
  -40.000   65.000  -39.32  -66.60   13931   10776   -8828  -32192   35077
  -40.000   70.000  -38.43  -67.82   13914   10900   -8647  -34129   36856
  -40.000   75.000  -36.87  -69.02   13809   11048   -8284  -36003   38560
  -40.000   80.000  -34.62  -70.13   13647   11230   -7754  -37769   40159
  -40.000   85.000  -31.71  -71.13   13465   11455   -7076  -39387   41625
  -40.000   90.000  -28.16  -71.95   13304   11729   -6279  -40824   42937
  -40.000   95.000  -24.12  -72.57   13202   12049   -5395  -42055   44078
  -40.000  100.000  -19.78  -72.98   13186   12408   -4461  -43065   45039
  -40.000  105.000  -15.35  -73.17   13263   12790   -3510  -43855   45817
  -40.000  110.000  -11.03  -73.19   13426   13178   -2569  -44433   46417
  -40.000  115.000   -6.96  -73.06   13653   13553   -1653  -44816   46850
  -40.000  120.000   -3.17  -72.81   13924   13902    -769  -45020   47124
  -40.000  125.000    0.34  -72.49   14220   14220      84  -45060   47251
  -40.000  130.000    3.58  -72.08   14535   14506     907  -44947   47239
  -40.000  135.000    6.56  -71.60   14864   14766    1698  -44690   47097
  -40.000  140.000    9.29  -71.05   15207   15007    2454  -44298   46835
  -40.000  145.000   11.76  -70.43   15563   15236    3171  -43778   46462
  -40.000  150.000   13.96  -69.73   15928   15458    3842  -43141   45988
  -40.000  155.000   15.88  -68.97   16300   15678    4460  -42396   45421
  -40.000  160.000   17.51  -68.14   16669   15896    5017  -41554   44773
  -40.000  165.000   18.86  -67.26   17028   16114    5505  -40630   44054
  -40.000  170.000   19.93  -66.34   17367   16326    5921  -39641   43278
  -40.000  175.000   20.75  -65.40   17677   16531    6263  -38603   42458
  -40.000  180.000   21.35  -64.44   17954   16722    6535  -37535   41608
  -40.000  185.000   21.76  -63.47   18195   16898    6745  -36451   40740
  -40.000  190.000   22.03  -62.51   18401   17057    6903  -35361   39862
  -40.000  195.000   22.20  -61.54   18575   17199    7018  -34271   38981
  -40.000  200.000   22.28  -60.57   18721   17323    7097  -33184   38100
  -40.000  205.000   22.29  -59.59   18839   17431    7146  -32101   37221
  -40.000  210.000   22.25  -58.61   18931   17521    7169  -31022   36342
  -40.000  215.000   22.18  -57.61   18996   17591    7170  -29947   35464
  -40.000  220.000   22.07  -56.61   19032   17637    7151  -28874   34582
  -40.000  225.000   21.95  -55.59   19038   17657    7117  -27798   33692
  -40.000  230.000   21.83  -54.56   19012   17649    7069  -26712   32787
  -40.000  235.000   21.69  -53.49   18955   17613    7006  -25606   31858
  -40.000  240.000   21.52  -52.37   18867   17551    6922  -24470   30899
  -40.000  245.000   21.28  -51.18   18746   17468    6803  -23297   29902
  -40.000  250.000   20.90  -49.91   18591   17368    6631  -22084   28867
  -40.000  255.000   20.29  -48.56   18398   17256    6381  -20839   27798
  -40.000  260.000   19.38  -47.15   18161   17133    6026  -19580   26706
  -40.000  265.000   18.06  -45.74   17874   16993    5542  -18339   25608
  -40.000  270.000   16.28  -44.39   17530   16827    4914  -17159   24530
  -40.000  275.000   13.99  -43.21   17130   16622    4142  -16091   23502
  -40.000  280.000   11.21  -42.32   16677   16359    3241  -15188   22557
  -40.000  285.000    7.98  -41.85   16184   16027    2247  -14495   21726
  -40.000  290.000    4.43  -41.88   15662   15615    1209  -14042   21035
  -40.000  295.000    0.70  -42.46   15125   15124     186  -13838   20500
  -40.000  300.000   -3.01  -43.57   14582   14562    -766  -13871   20125
  -40.000  305.000   -6.54  -45.14   14036   13945   -1599  -14105   19899
  -40.000  310.000   -9.74  -47.06   13488   13294   -2282  -14494   19799
  -40.000  315.000  -12.51  -49.18   12939   12631   -2803  -14981   19795
  -40.000  320.000  -14.82  -51.39   12390   11978   -3169  -15515   19855
  -40.000  325.000  -16.67  -53.56   11850   11352   -3399  -16052   19952
  -40.000  330.000  -18.10  -55.63   11328   10767   -3519  -16563   20066
  -40.000  335.000  -19.18  -57.53   10835   10233   -3559  -17027   20182
  -40.000  340.000  -19.97  -59.23   10383    9759   -3547  -17436   20294
  -40.000  345.000  -20.55  -60.68    9989    9354   -3506  -17788   20401
  -40.000  350.000  -20.98  -61.87    9668    9028   -3462  -18084   20506
  -40.000  355.000  -21.37  -62.76    9439    8790   -3440  -18332   20620
  -35.000    0.000  -21.26  -63.42    9280    8648   -3365  -18545   20737
  -35.000    5.000  -21.21  -63.83    9225    8600   -3338  -18773   20918
  -35.000   10.000  -21.49  -63.87    9313    8666   -3412  -18988   21149
  -35.000   15.000  -22.22  -63.60    9548    8839   -3611  -19235   21474
  -35.000   20.000  -23.42  -63.10    9925    9108   -3944  -19567   21940
  -35.000   25.000  -25.00  -62.51   10428    9451   -4407  -20038   22589
  -35.000   30.000  -26.82  -61.94   11030    9844   -4976  -20696   23452
  -35.000   35.000  -28.69  -61.54   11696   10261   -5615  -21576   24543
  -35.000   40.000  -30.43  -61.39   12383   10677   -6271  -22698   25856
  -35.000   45.000  -31.88  -61.54   13042   11075   -6888  -24057   27365
  -35.000   50.000  -32.92  -61.99   13634   11444   -7410  -25626   29027
  -35.000   55.000  -33.47  -62.69   14125   11784   -7789  -27360   30791
  -35.000   60.000  -33.44  -63.59   14501   12100   -7992  -29197   32600
  -35.000   65.000  -32.83  -64.59   14761   12404   -8002  -31076   34403
  -35.000   70.000  -31.60  -65.63   14920   12708   -7819  -32933   36155
  -35.000   75.000  -29.77  -66.63   15003   13023   -7451  -34714   37818
  -35.000   80.000  -27.36  -67.53   15042   13359   -6913  -36370   39358
  -35.000   85.000  -24.41  -68.29   15074   13726   -6231  -37859   40749
  -35.000   90.000  -21.04  -68.86   15137   14128   -5434  -39144   41969
  -35.000   95.000  -17.39  -69.21   15261   14563   -4562  -40202   43001
  -35.000  100.000  -13.69  -69.35   15461   15021   -3659  -41024   43841
  -35.000  105.000  -10.12  -69.30   15730   15485   -2764  -41620   44493
  -35.000  110.000   -6.82  -69.10   16045   15931   -1904  -42013   44973
  -35.000  115.000   -3.81  -68.81   16376   16340   -1088  -42232   45296
  -35.000  120.000   -1.07  -68.46   16700   16697    -313  -42300   45478
  -35.000  125.000    1.46  -68.07   17005   17000     432  -42235   45530
  -35.000  130.000    3.83  -67.64   17291   17252    1155  -42043   45460
  -35.000  135.000    6.08  -67.17   17564   17465    1860  -41727   45273
  -35.000  140.000    8.20  -66.64   17832   17649    2544  -41290   44976
  -35.000  145.000   10.18  -66.04   18100   17815    3200  -40734   44575
  -35.000  150.000   12.00  -65.37   18371   17970    3820  -40066   44077
  -35.000  155.000   13.63  -64.62   18644   18119    4394  -39292   43491
  -35.000  160.000   15.05  -63.79   18914   18265    4913  -38423   42826
  -35.000  165.000   16.25  -62.90   19173   18407    5365  -37471   42091
  -35.000  170.000   17.21  -61.96   19412   18542    5745  -36455   41301
  -35.000  175.000   17.96  -61.00   19623   18667    6050  -35394   40470
  -35.000  180.000   18.51  -60.01   19799   18775    6285  -34309   39612
  -35.000  185.000   18.90  -59.02   19941   18866    6460  -33213   38740
  -35.000  190.000   19.18  -58.02   20050   18937    6586  -32117   37862
  -35.000  195.000   19.36  -57.02   20130   18991    6673  -31025   36983
  -35.000  200.000   19.47  -56.01   20184   19030    6728  -29937   36106
  -35.000  205.000   19.52  -54.99   20216   19054    6755  -28856   35233
  -35.000  210.000   19.51  -53.94   20225   19063    6756  -27781   34363
  -35.000  215.000   19.46  -52.89   20210   19056    6732  -26714   33498
  -35.000  220.000   19.36  -51.83   20169   19029    6686  -25657   32636
  -35.000  225.000   19.23  -50.76   20099   18978    6621  -24608   31773
  -35.000  230.000   19.09  -49.68   19998   18899    6540  -23563   30906
  -35.000  235.000   18.94  -48.58   19865   18790    6446  -22515   30026
  -35.000  240.000   18.76  -47.44   19699   18652    6336  -21453   29125
  -35.000  245.000   18.54  -46.24   19501   18490    6199  -20366   28197
  -35.000  250.000   18.20  -44.96   19273   18308    6020  -19246   27237
  -35.000  255.000   17.67  -43.59   19010   18113    5772  -18095   26245
  -35.000  260.000   16.85  -42.13   18710   17906    5425  -16925   25229
  -35.000  265.000   15.63  -40.65   18365   17685    4949  -15767   24204
  -35.000  270.000   13.93  -39.22   17969   17441    4325  -14665   23193
  -35.000  275.000   11.68  -37.97   17522   17159    3546  -13675   22227
  -35.000  280.000    8.88  -37.06   17030   16826    2628  -12859   21339
  -35.000  285.000    5.60  -36.63   16505   16426    1609  -12270   20566
  -35.000  290.000    1.96  -36.80   15963   15954     545  -11943   19936
  -35.000  295.000   -1.86  -37.64   15418   15410    -501  -11888   19469
  -35.000  300.000   -5.65  -39.10   14875   14803   -1463  -12091   19169
  -35.000  305.000   -9.20  -41.11   14335   14150   -2292  -12509   19025
  -35.000  310.000  -12.37  -43.50   13792   13472   -2954  -13087   19013
  -35.000  315.000  -15.05  -46.10   13243   12789   -3439  -13763   19099
  -35.000  320.000  -17.21  -48.77   12689   12120   -3755  -14478   19251
  -35.000  325.000  -18.88  -51.38   12134   11482   -3927  -15187   19440
  -35.000  330.000  -20.10  -53.84   11590   10884   -3984  -15859   19643
  -35.000  335.000  -20.95  -56.11   11067   10335   -3956  -16477   19848
  -35.000  340.000  -21.46  -58.16   10576    9843   -3869  -17031   20048
  -35.000  345.000  -21.67  -59.95   10133    9417   -3743  -17517   20236
  -35.000  350.000  -21.65  -61.45    9755    9067   -3599  -17930   20412
  -35.000  355.000  -21.47  -62.62    9463    8806   -3464  -18271   20576
  -30.000    0.000  -19.93  -62.55    9696    9115   -3304  -18668   21035
  -30.000    5.000  -19.11  -63.12    9602    9073   -3144  -18942   21236
  -30.000   10.000  -18.59  -63.25    9655    9151   -3077  -19154   21450
  -30.000   15.000  -18.53  -62.98    9865    9353   -3136  -19349   21718
  -30.000   20.000  -19.04  -62.41   10231    9671   -3338  -19581   22093
  -30.000   25.000  -20.07  -61.65   10743   10090   -3687  -19912   22625
  -30.000   30.000  -21.49  -60.85   11378   10587   -4167  -20401   23359
  -30.000   35.000  -23.08  -60.16   12103   11134   -4744  -21097   24322
  -30.000   40.000  -24.63  -59.70   12875   11704   -5366  -22032   25518
  -30.000   45.000  -25.95  -59.55   13648   12272   -5971  -23212   26927
  -30.000   50.000  -26.87  -59.72   14374   12822   -6496  -24618   28507
  -30.000   55.000  -27.29  -60.18   15018   13346   -6886  -26201   30200
  -30.000   60.000  -27.16  -60.85   15560   13844   -7102  -27900   31946
  -30.000   65.000  -26.45  -61.65   15996   14321   -7126  -29645   33685
  -30.000   70.000  -25.19  -62.49   16338   14784   -6954  -31368   35368
  -30.000   75.000  -23.40  -63.29   16608   15242   -6596  -33010   36952
  -30.000   80.000  -21.13  -64.00   16835   15703   -6068  -34517   38404
  -30.000   85.000  -18.44  -64.56   17051   16176   -5394  -35843   39692
  -30.000   90.000  -15.46  -64.92   17291   16665   -4609  -36949   40794
  -30.000   95.000  -12.35  -65.07   17578   17172   -3759  -37809   41695
  -30.000  100.000   -9.30  -64.99   17920   17684   -2897  -38420   42394
  -30.000  105.000   -6.49  -64.75   18301   18184   -2068  -38806   42905
  -30.000  110.000   -3.98  -64.39   18692   18647   -1299  -39002   43250
  -30.000  115.000   -1.78  -63.98   19061   19052    -592  -39054   43457
  -30.000  120.000    0.20  -63.57   19385   19385      67  -38993   43546
  -30.000  125.000    2.04  -63.15   19659   19647     701  -38835   43527
  -30.000  130.000    3.83  -62.73   19891   19847    1327  -38581   43407
  -30.000  135.000    5.57  -62.27   20094   19999    1951  -38225   43185
  -30.000  140.000    7.28  -61.76   20283   20119    2569  -37761   42863
  -30.000  145.000    8.92  -61.17   20466   20219    3172  -37186   42446
  -30.000  150.000   10.46  -60.50   20649   20306    3749  -36502   41938
  -30.000  155.000   11.87  -59.74   20833   20387    4287  -35715   41347
  -30.000  160.000   13.13  -58.90   21012   20463    4773  -34832   40679
  -30.000  165.000   14.20  -57.98   21181   20534    5195  -33868   39946
  -30.000  170.000   15.06  -57.00   21329   20597    5542  -32841   39160
  -30.000  175.000   15.73  -55.98   21449   20646    5814  -31775   38337
  -30.000  180.000   16.22  -54.95   21534   20677    6015  -30691   37492
  -30.000  185.000   16.58  -53.90   21584   20687    6158  -29604   36637
  -30.000  190.000   16.83  -52.86   21601   20676    6255  -28523   35780
  -30.000  195.000   17.01  -51.81   21591   20646    6318  -27451   34924
  -30.000  200.000   17.14  -50.75   21557   20600    6353  -26385   34072
  -30.000  205.000   17.21  -49.67   21503   20540    6363  -25326   33224
  -30.000  210.000   17.23  -48.56   21431   20469    6348  -24275   32382
  -30.000  215.000   17.19  -47.43   21340   20386    6308  -23234   31547
  -30.000  220.000   17.10  -46.29   21226   20288    6242  -22206   30719
  -30.000  225.000   16.96  -45.15   21088   20171    6153  -21196   29900
  -30.000  230.000   16.79  -44.00   20923   20030    6045  -20203   29085
  -30.000  235.000   16.60  -42.84   20728   19864    5923  -19223   28270
  -30.000  240.000   16.40  -41.66   20505   19671    5788  -18245   27447
  -30.000  245.000   16.15  -40.43   20255   19456    5634  -17255   26609
  -30.000  250.000   15.82  -39.11   19980   19223    5446  -16241   25748
  -30.000  255.000   15.32  -37.68   19676   18977    5197  -15197   24862
  -30.000  260.000   14.54  -36.16   19338   18719    4855  -14132   23952
  -30.000  265.000   13.37  -34.58   18960   18446    4385  -13072   23030
  -30.000  270.000   11.70  -33.06   18535   18150    3760  -12064   22116
  -30.000  275.000    9.47  -31.74   18063   17817    2972  -11171   21238
  -30.000  280.000    6.66  -30.80   17551   17432    2037  -10461   20432
  -30.000  285.000    3.35  -30.43   17015   16986     994   -9994   19733
  -30.000  290.000   -0.33  -30.78   16472   16472     -94   -9810   19172
  -30.000  295.000   -4.16  -31.90   15935   15893   -1157   -9919   18770
  -30.000  300.000   -7.93  -33.77   15408   15261   -2126  -10302   18535
  -30.000  305.000  -11.42  -36.24   14885   14591   -2948  -10911   18456
  -30.000  310.000  -14.47  -39.14   14357   13902   -3587  -11683   18510
  -30.000  315.000  -16.99  -42.25   13817   13214   -4036  -12548   18665
  -30.000  320.000  -18.95  -45.39   13265   12546   -4307  -13446   18888
  -30.000  325.000  -20.39  -48.43   12706   11910   -4427  -14329   19151
  -30.000  330.000  -21.36  -51.29   12154   11319   -4427  -15167   19436
  -30.000  335.000  -21.93  -53.92   11619   10778   -4340  -15945   19729
  -30.000  340.000  -22.14  -56.29   11114   10295   -4189  -16656   20023
  -30.000  345.000  -22.00  -58.37   10651    9875   -3990  -17293   20309
  -30.000  350.000  -21.53  -60.14   10245    9530   -3760  -17846   20577
  -30.000  355.000  -20.80  -61.55    9918    9272   -3522  -18305   20820
  -25.000    0.000  -17.84  -60.42   10624   10113   -3255  -18720   21525
  -25.000    5.000  -16.40  -61.08   10529   10100   -2973  -19054   21769
  -25.000   10.000  -15.20  -61.25   10575   10205   -2773  -19278   21988
  -25.000   15.000  -14.47  -60.99   10776   10435   -2692  -19430   22218
  -25.000   20.000  -14.33  -60.35   11136   10790   -2757  -19564   22511
  -25.000   25.000  -14.82  -59.46   11649   11261   -2980  -19744   22924
  -25.000   30.000  -15.83  -58.46   12297   11831   -3355  -20039   23511
  -25.000   35.000  -17.17  -57.53   13055   12473   -3854  -20512   24314
  -25.000   40.000  -18.59  -56.79   13883   13159   -4427  -21210   25350
  -25.000   45.000  -19.87  -56.36   14738   13861   -5009  -22152   26607
  -25.000   50.000  -20.81  -56.27   15573   14558   -5532  -23329   28049
  -25.000   55.000  -21.28  -56.50   16349   15234   -5933  -24697   29618
  -25.000   60.000  -21.22  -56.95   17040   15884   -6169  -26194   31249
  -25.000   65.000  -20.64  -57.56   17637   16505   -6217  -27747   32878
  -25.000   70.000  -19.55  -58.22   18145   17099   -6073  -29288   34453
  -25.000   75.000  -18.01  -58.86   18578   17668   -5743  -30752   35928
  -25.000   80.000  -16.05  -59.42   18958   18219   -5242  -32084   37267
  -25.000   85.000  -13.76  -59.83   19314   18760   -4593  -33229   38435
  -25.000   90.000  -11.24  -60.05   19673   19296   -3834  -34144   39406
  -25.000   95.000   -8.65  -60.04   20057   19828   -3018  -34800   40166
  -25.000  100.000   -6.19  -59.82   20467   20348   -2206  -35200   40718
  -25.000  105.000   -3.98  -59.44   20888   20837   -1450  -35376   41082
  -25.000  110.000   -2.09  -58.97   21287   21273    -777  -35383   41293
  -25.000  115.000   -0.49  -58.48   21635   21634    -184  -35281   41386
  -25.000  120.000    0.94  -58.03   21915   21912     359  -35107   41386
  -25.000  125.000    2.29  -57.61   22127   22109     886  -34877   41304
  -25.000  130.000    3.66  -57.20   22285   22239    1421  -34582   41141
  -25.000  135.000    5.05  -56.77   22409   22321    1974  -34205   40892
  -25.000  140.000    6.47  -56.28   22515   22372    2537  -33730   40554
  -25.000  145.000    7.87  -55.70   22616   22403    3096  -33150   40130
  -25.000  150.000    9.21  -55.02   22715   22422    3638  -32464   39622
  -25.000  155.000   10.47  -54.24   22815   22435    4146  -31675   39037
  -25.000  160.000   11.60  -53.35   22912   22444    4606  -30791   38380
  -25.000  165.000   12.56  -52.37   22998   22448    5001  -29826   37663
  -25.000  170.000   13.34  -51.31   23064   22442    5321  -28802   36898
  -25.000  175.000   13.93  -50.22   23102   22422    5563  -27743   36102
  -25.000  180.000   14.36  -49.10   23104   22382    5732  -26676   35290
  -25.000  185.000   14.67  -47.99   23072   22319    5843  -25615   34473
  -25.000  190.000   14.89  -46.88   23006   22233    5912  -24569   33658
  -25.000  195.000   15.06  -45.77   22912   22125    5952  -23538   32848
  -25.000  200.000   15.18  -44.65   22795   22000    5969  -22518   32042
  -25.000  205.000   15.27  -43.50   22661   21862    5966  -21507   31242
  -25.000  210.000   15.30  -42.33   22512   21714    5941  -20503   30449
  -25.000  215.000   15.28  -41.12   22349   21558    5891  -19509   29666
  -25.000  220.000   15.20  -39.89   22170   21394    5813  -18532   28895
  -25.000  225.000   15.06  -38.66   21973   21218    5709  -17576   28138
  -25.000  230.000   14.87  -37.42   21755   21027    5582  -16647   27394
  -25.000  235.000   14.65  -36.19   21516   20817    5440  -15743   26661
  -25.000  240.000   14.40  -34.94   21258   20590    5288  -14853   25933
  -25.000  245.000   14.13  -33.64   20981   20346    5121  -13962   25202
  -25.000  250.000   13.78  -32.25   20685   20090    4927  -13052   24459
  -25.000  255.000   13.27  -30.74   20367   19823    4677  -12114   23698
  -25.000  260.000   12.51  -29.12   20019   19544    4335  -11151   22915
  -25.000  265.000   11.35  -27.43   19632   19248    3864  -10190   22119
  -25.000  270.000    9.69  -25.80   19198   18924    3233   -9281   21324
  -25.000  275.000    7.46  -24.40   18720   18561    2431   -8492   20556
  -25.000  280.000    4.65  -23.45   18207   18147    1475   -7899   19847
  -25.000  285.000    1.32  -23.17   17679   17675     408   -7567   19231
  -25.000  290.000   -2.34  -23.72   17156   17141    -702   -7539   18739
  -25.000  295.000   -6.13  -25.17   16648   16552   -1779   -7823   18394
  -25.000  300.000   -9.81  -27.46   16154   15918   -2752   -8395   18205
  -25.000  305.000  -13.16  -30.43   15664   15252   -3565   -9201   18166
  -25.000  310.000  -16.02  -33.85   15162   14573   -4184  -10171   18257
  -25.000  315.000  -18.31  -37.50   14640   13899   -4599  -11232   18452
  -25.000  320.000  -20.02  -41.14   14098   13246   -4827  -12318   18721
  -25.000  325.000  -21.18  -44.64   13547   12632   -4895  -13379   19040
  -25.000  330.000  -21.85  -47.90   13001   12067   -4840  -14387   19391
  -25.000  335.000  -22.10  -50.85   12477   11561   -4694  -15328   19764
  -25.000  340.000  -21.94  -53.49   11988   11119   -4480  -16195   20149
  -25.000  345.000  -21.41  -55.80   11542   10746   -4213  -16983   20534
  -25.000  350.000  -20.50  -57.75   11154   10448   -3907  -17677   20902
  -25.000  355.000  -19.27  -59.30   10841   10233   -3578  -18261   21236
  -20.000    0.000  -15.25  -56.80   12085   11659   -3179  -18470   22072
  -20.000    5.000  -13.43  -57.44   12036   11707   -2796  -18852   22367
  -20.000   10.000  -11.82  -57.60   12113   11857   -2480  -19085   22605
  -20.000   15.000  -10.62  -57.29   12329   12118   -2272  -19198   22816
  -20.000   20.000  -10.00  -56.58   12691   12498   -2205  -19236   23045
  -20.000   25.000  -10.04  -55.58   13199   12997   -2301  -19263   23351
  -20.000   30.000  -10.67  -54.43   13842   13602   -2564  -19354   23794
  -20.000   35.000  -11.75  -53.29   14600   14294   -2974  -19583   24427
  -20.000   40.000  -13.05  -52.34   15444   15045   -3487  -20013   25279
  -20.000   45.000  -14.31  -51.69   16335   15829   -4036  -20677   26351
  -20.000   50.000  -15.31  -51.39   17232   16620   -4549  -21578   27614
  -20.000   55.000  -15.91  -51.42   18094   17401   -4959  -22680   29013
  -20.000   60.000  -16.03  -51.70   18892   18157   -5218  -23925   30485
  -20.000   65.000  -15.68  -52.16   19610   18881   -5299  -25243   31965
  -20.000   70.000  -14.87  -52.69   20244   19566   -5195  -26563   33398
  -20.000   75.000  -13.65  -53.22   20799   20211   -4910  -27823   34738
  -20.000   80.000  -12.08  -53.68   21289   20818   -4454  -28963   35945
  -20.000   85.000  -10.20  -54.01   21733   21390   -3848  -29922   36982
  -20.000   90.000   -8.12  -54.14   22156   21934   -3131  -30650   37819
  -20.000   95.000   -6.01  -54.04   22574   22450   -2362  -31114   38440
  -20.000  100.000   -4.02  -53.72   22989   22933   -1611  -31319   38851
  -20.000  105.000   -2.29  -53.24   23386   23367    -935  -31309   39079
  -20.000  110.000   -0.87  -52.70   23736   23733    -361  -31155   39166
  -20.000  115.000    0.29  -52.17   24016   24016     121  -30927   39156
  -20.000  120.000    1.31  -51.71   24216   24210     553  -30671   39078
  -20.000  125.000    2.31  -51.31   24342   24322     981  -30397   38942
  -20.000  130.000    3.38  -50.94   24411   24369    1438  -30086   38743
  -20.000  135.000    4.53  -50.55   24448   24371    1931  -29707   38473
  -20.000  140.000    5.75  -50.07   24469   24346    2450  -29238   38126
  -20.000  145.000    6.98  -49.50   24486   24305    2975  -28665   37700
  -20.000  150.000    8.19  -48.80   24505   24255    3490  -27988   37199
  -20.000  155.000    9.33  -47.97   24524   24200    3975  -27207   36629
  -20.000  160.000   10.36  -47.02   24542   24142    4415  -26332   35996
  -20.000  165.000   11.25  -45.95   24551   24079    4790  -25376   35309
  -20.000  170.000   11.96  -44.79   24542   24009    5087  -24364   34582
  -20.000  175.000   12.49  -43.59   24506   23925    5301  -23325   33832
  -20.000  180.000   12.87  -42.37   24436   23822    5441  -22286   33072
  -20.000  185.000   13.12  -41.16   24330   23695    5522  -21266   32314
  -20.000  190.000   13.30  -39.96   24192   23544    5564  -20272   31563
  -20.000  195.000   13.43  -38.78   24026   23369    5580  -19303   30819
  -20.000  200.000   13.54  -37.59   23838   23175    5581  -18352   30084
  -20.000  205.000   13.62  -36.38   23634   22969    5567  -17412   29356
  -20.000  210.000   13.67  -35.14   23420   22756    5536  -16481   28638
  -20.000  215.000   13.67  -33.85   23197   22540    5482  -15560   27932
  -20.000  220.000   13.60  -32.54   22965   22321    5400  -14653   27242
  -20.000  225.000   13.46  -31.22   22723   22099    5289  -13770   26569
  -20.000  230.000   13.26  -29.89   22469   21870    5154  -12917   25918
  -20.000  235.000   13.02  -28.58   22205   21634    5004  -12094   25285
  -20.000  240.000   12.76  -27.24   21932   21390    4844  -11292   24668
  -20.000  245.000   12.46  -25.85   21650   21140    4672  -10492   24059
  -20.000  250.000   12.09  -24.37   21358   20884    4475   -9674   23447
  -20.000  255.000   11.57  -22.75   21047   20619    4223   -8826   22823
  -20.000  260.000   10.79  -21.01   20707   20341    3877   -7952   22182
  -20.000  265.000    9.62  -19.21   20327   20041    3397   -7081   21525
  -20.000  270.000    7.94  -17.48   19900   19709    2751   -6266   20863
  -20.000  275.000    5.70  -16.03   19430   19335    1928   -5583   20217
  -20.000  280.000    2.87  -15.11   18935   18911     948   -5112   19613
  -20.000  285.000   -0.44  -14.94   18436   18435    -140   -4921   19081
  -20.000  290.000   -4.05  -15.72   17953   17909   -1268   -5053   18651
  -20.000  295.000   -7.74  -17.49   17497   17337   -2357   -5513   18345
  -20.000  300.000  -11.27  -20.19   17058   16730   -3332   -6274   18175
  -20.000  305.000  -14.42  -23.64   16621   16098   -4138   -7277   18144
  -20.000  310.000  -17.04  -27.59   16165   15455   -4738   -8449   18240
  -20.000  315.000  -19.08  -31.77   15680   14819   -5125   -9711   18443
  -20.000  320.000  -20.49  -35.94   15166   14206   -5310  -10993   18731
  -20.000  325.000  -21.33  -39.90   14639   13636   -5325  -12240   19082
  -20.000  330.000  -21.64  -43.54   14121   13125   -5208  -13419   19480
  -20.000  335.000  -21.50  -46.80   13632   12684   -4996  -14516   19914
  -20.000  340.000  -20.93  -49.65   13191   12320   -4713  -15525   20372
  -20.000  345.000  -19.98  -52.08   12806   12035   -4376  -16440   20839
  -20.000  350.000  -18.67  -54.10   12485   11828   -3997  -17250   21294
  -20.000  355.000  -17.06  -55.68   12240   11702   -3590  -17932   21712
  -15.000    0.000  -12.53  -51.54   14032   13698   -3043  -17666   22560
